Run,Assay Type,BioSample,Center Name,Consent,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,DATASTORE filetype,DATASTORE provider,DATASTORE region,create_date,version,AvgSpotLen,Bases,Bytes,BioProject,SRA Study,source_name,GEO_Accession (exp),TISSUE,Library Name,Genotype,TREATMENT,Strain,Cell_line,Cell_type,Age,Cultivar,BioSampleModel,molecule_subtype,sex,REPLICATE,experiment_type,Sample_Name,LINE,Isolate,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,dev_stage,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,External_Id,Submitter_Id,SAMPLE_TYPE,Ecotype,Fraction,Broker_name,common_name,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,TIME_POINT,Developmental_stage,Organism_part,BIOMATERIAL_PROVIDER,AssemblyName,growth_condition,Collection_Date,intentional_duplicate (run),Stage,Molecule,protocol,Experimental_Factor:_protocol (exp),PHENOTYPE,agent,genotype/variation,BREED,growth_protocol,disease,library_type,harvest_condition,Experimental_Factor:_organism (exp),Experimental_Factor:_organism_part (exp),performer,replicate_type,used_library?,Condition,Passages,Replica,TEMP,collected_by,Experimental_Factor:_environmental_stress (exp),Experimental_Factor:_time (exp),Batch,shRNA,Experimental_Factor:_genotype (exp),Biological_Replicate,sub_species,environmental_stress,Hours_post_infection,Individual,media,TIME,rna_fraction,rna_type,Isolation_Source,assay,Timepoint,sequencing,cell_subtype,genetic_modification,Harvest_method,rt_enzyme,total_rna_selection_method,stress,Experimental_Factor:_compound (exp),HOST,virus_strain,ip_antibody,siRNA,gender,substrain,material,disease_stage,rna_population,metastatic_capacity,clip_antibody,Lat_Lon,cell_line/type,Experimental_Factor:_growth_condition (exp),PASSAGE,manipulation,culture_method,drug_treatment,Growth_rate,tissue_type,CULTURE_COLLECTION,ethinicity,Experimental_Factor:_dose (exp),tissue_source,transgene,BARCODE,Experimental_Factor:_cell_line (exp),chloroplast_donor_strain,chloroplast_genome
SRR12414241,OTHER,SAMN15762710,GEO,public,SRX8910391,HiSeq X Ten,SINGLE,other,TRANSCRIPTOMIC,Rattus norvegicus,ILLUMINA,2021-03-11T00:00:00Z,GSM4715426,"sra,run.zq,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2020-08-07T22:10:00Z,1,29,1357216593,557767550,PRJNA655955,SRP276711,Neonatal rat ventricular cardiomyocytes,GSM4715426,cardiac ventricle,,,treated with PE for 24 hours,Sprague-Dawley,,ventricular cardiomyocytes,post natal day 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12414243,OTHER,SAMN15762708,GEO,public,SRX8910393,HiSeq X Ten,SINGLE,other,TRANSCRIPTOMIC,Rattus norvegicus,ILLUMINA,2021-03-11T00:00:00Z,GSM4715428,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2020-08-07T22:13:00Z,1,28,1425323468,597809916,PRJNA655955,SRP276711,Neonatal rat ventricular cardiomyocytes,GSM4715428,cardiac ventricle,,,untreated,Sprague-Dawley,,ventricular cardiomyocytes,post natal day 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8156053,OTHER,SAMN10373502,GEO,public,SRX4976956,Illumina HiSeq 2000,SINGLE,other,TRANSCRIPTOMIC,Escherichia coli BL21,ILLUMINA,2019-03-05T00:00:00Z,GSM3455897,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2018-11-04T23:13:00Z,1,50,2775483150,1148468918,PRJNA503765,SRP167803,Bacterial culture,GSM3455897,,,,none (untreated),BL21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8156054,OTHER,SAMN10373501,GEO,public,SRX4976957,Illumina HiSeq 2000,SINGLE,other,TRANSCRIPTOMIC,Escherichia coli BL21,ILLUMINA,2019-03-05T00:00:00Z,GSM3455898,"sra,run.zq,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",2018-11-04T23:55:00Z,1,50,1763213600,715922011,PRJNA503765,SRP167803,Bacterial culture,GSM3455898,,,,Retapamulin,BL21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8156055,OTHER,SAMN10373500,GEO,public,SRX4976958,Illumina HiSeq 2000,SINGLE,other,TRANSCRIPTOMIC,Escherichia coli,ILLUMINA,2019-03-05T00:00:00Z,GSM3455899,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",2018-11-05T00:04:00Z,1,50,3250704100,1294495271,PRJNA503765,SRP167803,Bacterial culture,GSM3455899,,,,none (untreated),BWK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8156056,OTHER,SAMN10373503,GEO,public,SRX4976959,Illumina HiSeq 2000,SINGLE,other,TRANSCRIPTOMIC,Escherichia coli,ILLUMINA,2019-03-05T00:00:00Z,GSM3455900,"sra,fastq,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",2018-11-04T23:16:00Z,1,50,1834688850,726148563,PRJNA503765,SRP167803,Bacterial culture,GSM3455900,,,,Retapamulin,BWK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9257373,OTHER,SAMN12001271,GEO,public,SRX6027834,Illumina MiSeq,SINGLE,other,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2019-10-29T00:00:00Z,GSM3863556,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",2019-06-11T06:51:00Z,1,55,753414695,418943188,PRJNA548091,SRP200966,Mitochondria,GSM3863556,youngest leaves,,wild type,,,,,9-10 weeks,,,,,,,,,,,,,,,,,,,,,,,Col-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9257374,RNA-Seq,SAMN12001270,GEO,public,SRX6027835,Illumina MiSeq,SINGLE,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2019-10-29T00:00:00Z,GSM3863557,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",2019-06-11T06:49:00Z,1,55,300854785,157656897,PRJNA548091,SRP200966,Mitochondria,GSM3863557,youngest leaves,,wild type,,,,,9-10 weeks,,,,,,,,,,,,,,,,,,,,,,,Col-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9257375,OTHER,SAMN12001269,GEO,public,SRX6027836,Illumina MiSeq,SINGLE,other,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2019-10-29T00:00:00Z,GSM3863558,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2019-06-11T06:53:00Z,1,55,1256749395,710534796,PRJNA548091,SRP200966,Mitochondria,GSM3863558,youngest leaves,,Rps10 +/-,,,,,9-10 weeks,,,,,,,,,,,,,,,,,,,,,,,Col-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9257376,RNA-Seq,SAMN12001268,GEO,public,SRX6027837,Illumina MiSeq,SINGLE,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2019-10-29T00:00:00Z,GSM3863560,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2019-06-11T06:51:00Z,1,55,543879655,316918749,PRJNA548091,SRP200966,Mitochondria,GSM3863560,youngest leaves,,Rps10 +/-,,,,,9-10 weeks,,,,,,,,,,,,,,,,,,,,,,,Col-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9257377,OTHER,SAMN12001267,GEO,public,SRX6027838,Illumina MiSeq,SINGLE,other,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2019-10-29T00:00:00Z,GSM3863561,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2019-06-11T06:54:00Z,1,55,1112524380,598997707,PRJNA548091,SRP200966,Mitochondria,GSM3863561,youngest leaves,,Rps10 +/-,,,,,9-10 weeks,,,,,,,,,,,,,,,,,,,,,,,Col-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9257378,RNA-Seq,SAMN12001266,GEO,public,SRX6027839,Illumina MiSeq,SINGLE,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2019-10-29T00:00:00Z,GSM3863562,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",2019-06-11T06:50:00Z,1,55,375608915,196840124,PRJNA548091,SRP200966,Mitochondria,GSM3863562,youngest leaves,,Rps10 +/-,,,,,9-10 weeks,,,,,,,,,,,,,,,,,,,,,,,Col-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3428526,OTHER,SAMEA5768037,KOREA ADVANCED INSTITUTE OF SCIENCE AND TECHNOLOGY,public,ERX3451963,Illumina HiSeq 2500,SINGLE,MNase,TRANSCRIPTOMIC,Acetobacterium woodii DSM 1030,ILLUMINA,2020-01-31T00:00:00Z,SAMEA5768037,"run.zq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",2020-01-31T12:29:00Z,1,51,12707812596,8146940069,PRJEB33460,ERP116251,,,,Woodii_Ribo_H1,,,,,,,,,,,,,"dRNA-Seq\, RNA-Seq\, and Ribo-Seq data",,,2020-01-30,2019-07-11,2019-10-30,2019-07-11,,Korea Advanced Institute of Science and technology,Korea Advanced Institute of Science and technology,2019-10-30T04:02:59Z,2019-07-11T05:26:24Z,public,SAMEA5768037,"dRNA-Seq\, RNA-Seq\, and Ribo-Seq data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3428527,OTHER,SAMEA5768037,KOREA ADVANCED INSTITUTE OF SCIENCE AND TECHNOLOGY,public,ERX3451964,Illumina HiSeq 2500,SINGLE,MNase,TRANSCRIPTOMIC,Acetobacterium woodii DSM 1030,ILLUMINA,2020-01-31T00:00:00Z,SAMEA5768037,"sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2020-01-31T12:24:00Z,1,51,3543302163,2303172030,PRJEB33460,ERP116251,,,,Woodii_Ribo_H2,,,,,,,,,,,,,"dRNA-Seq\, RNA-Seq\, and Ribo-Seq data",,,2020-01-30,2019-07-11,2019-10-30,2019-07-11,,Korea Advanced Institute of Science and technology,Korea Advanced Institute of Science and technology,2019-10-30T04:02:59Z,2019-07-11T05:26:24Z,public,SAMEA5768037,"dRNA-Seq\, RNA-Seq\, and Ribo-Seq data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3428528,OTHER,SAMEA5768037,KOREA ADVANCED INSTITUTE OF SCIENCE AND TECHNOLOGY,public,ERX3451965,Illumina HiSeq 2500,SINGLE,MNase,TRANSCRIPTOMIC,Acetobacterium woodii DSM 1030,ILLUMINA,2020-01-31T00:00:00Z,SAMEA5768037,"sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",2020-01-31T21:27:00Z,1,51,6716867229,4498110440,PRJEB33460,ERP116251,,,,Woodii_Ribo_A1,,,,,,,,,,,,,"dRNA-Seq\, RNA-Seq\, and Ribo-Seq data",,,2020-01-30,2019-07-11,2019-10-30,2019-07-11,,Korea Advanced Institute of Science and technology,Korea Advanced Institute of Science and technology,2019-10-30T04:02:59Z,2019-07-11T05:26:24Z,public,SAMEA5768037,"dRNA-Seq\, RNA-Seq\, and Ribo-Seq data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3428529,OTHER,SAMEA5768037,KOREA ADVANCED INSTITUTE OF SCIENCE AND TECHNOLOGY,public,ERX3451966,Illumina HiSeq 2500,SINGLE,MNase,TRANSCRIPTOMIC,Acetobacterium woodii DSM 1030,ILLUMINA,2020-01-31T00:00:00Z,SAMEA5768037,"run.zq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",2020-01-31T21:27:00Z,1,51,7107914523,4753120835,PRJEB33460,ERP116251,,,,Woodii_Ribo_A2,,,,,,,,,,,,,"dRNA-Seq\, RNA-Seq\, and Ribo-Seq data",,,2020-01-30,2019-07-11,2019-10-30,2019-07-11,,Korea Advanced Institute of Science and technology,Korea Advanced Institute of Science and technology,2019-10-30T04:02:59Z,2019-07-11T05:26:24Z,public,SAMEA5768037,"dRNA-Seq\, RNA-Seq\, and Ribo-Seq data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3428530,RNA-Seq,SAMEA5768037,KOREA ADVANCED INSTITUTE OF SCIENCE AND TECHNOLOGY,public,ERX3451967,Illumina MiSeq,SINGLE,cDNA,TRANSCRIPTOMIC,Acetobacterium woodii DSM 1030,ILLUMINA,2020-01-31T00:00:00Z,SAMEA5768037,"run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",2020-01-31T21:25:00Z,1,142,201512022,80775610,PRJEB33460,ERP116251,,,,WO-H1-RNA,,,,,,,,,,,,,"dRNA-Seq\, RNA-Seq\, and Ribo-Seq data",,,2020-01-30,2019-07-11,2019-10-30,2019-07-11,,Korea Advanced Institute of Science and technology,Korea Advanced Institute of Science and technology,2019-10-30T04:02:59Z,2019-07-11T05:26:24Z,public,SAMEA5768037,"dRNA-Seq\, RNA-Seq\, and Ribo-Seq data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3428531,RNA-Seq,SAMEA5768037,KOREA ADVANCED INSTITUTE OF SCIENCE AND TECHNOLOGY,public,ERX3451968,Illumina MiSeq,SINGLE,cDNA,TRANSCRIPTOMIC,Acetobacterium woodii DSM 1030,ILLUMINA,2020-01-31T00:00:00Z,SAMEA5768037,"sra,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2020-01-31T21:26:00Z,1,142,255472170,102391160,PRJEB33460,ERP116251,,,,WO-H2-RNA,,,,,,,,,,,,,"dRNA-Seq\, RNA-Seq\, and Ribo-Seq data",,,2020-01-30,2019-07-11,2019-10-30,2019-07-11,,Korea Advanced Institute of Science and technology,Korea Advanced Institute of Science and technology,2019-10-30T04:02:59Z,2019-07-11T05:26:24Z,public,SAMEA5768037,"dRNA-Seq\, RNA-Seq\, and Ribo-Seq data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3428532,RNA-Seq,SAMEA5768037,KOREA ADVANCED INSTITUTE OF SCIENCE AND TECHNOLOGY,public,ERX3451969,Illumina MiSeq,SINGLE,cDNA,TRANSCRIPTOMIC,Acetobacterium woodii DSM 1030,ILLUMINA,2020-01-31T00:00:00Z,SAMEA5768037,"sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2020-01-31T21:27:00Z,1,149,869919174,338644685,PRJEB33460,ERP116251,,,,WO-A1-RNA,,,,,,,,,,,,,"dRNA-Seq\, RNA-Seq\, and Ribo-Seq data",,,2020-01-30,2019-07-11,2019-10-30,2019-07-11,,Korea Advanced Institute of Science and technology,Korea Advanced Institute of Science and technology,2019-10-30T04:02:59Z,2019-07-11T05:26:24Z,public,SAMEA5768037,"dRNA-Seq\, RNA-Seq\, and Ribo-Seq data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3428533,RNA-Seq,SAMEA5768037,KOREA ADVANCED INSTITUTE OF SCIENCE AND TECHNOLOGY,public,ERX3451970,Illumina MiSeq,SINGLE,cDNA,TRANSCRIPTOMIC,Acetobacterium woodii DSM 1030,ILLUMINA,2020-01-31T00:00:00Z,SAMEA5768037,"run.zq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2020-01-31T21:27:00Z,1,149,662783549,257098054,PRJEB33460,ERP116251,,,,WO-A2-RNA,,,,,,,,,,,,,"dRNA-Seq\, RNA-Seq\, and Ribo-Seq data",,,2020-01-30,2019-07-11,2019-10-30,2019-07-11,,Korea Advanced Institute of Science and technology,Korea Advanced Institute of Science and technology,2019-10-30T04:02:59Z,2019-07-11T05:26:24Z,public,SAMEA5768037,"dRNA-Seq\, RNA-Seq\, and Ribo-Seq data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3428534,OTHER,SAMEA5768037,KOREA ADVANCED INSTITUTE OF SCIENCE AND TECHNOLOGY,public,ERX3451971,Illumina HiSeq 2500,SINGLE,RACE,TRANSCRIPTOMIC,Acetobacterium woodii DSM 1030,ILLUMINA,2020-01-31T00:00:00Z,SAMEA5768037,"sra,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2020-01-31T12:23:00Z,1,101,1140998212,682174793,PRJEB33460,ERP116251,,,,WO-A1-N,,,,,,,,,,,,,"dRNA-Seq\, RNA-Seq\, and Ribo-Seq data",,,2020-01-30,2019-07-11,2019-10-30,2019-07-11,,Korea Advanced Institute of Science and technology,Korea Advanced Institute of Science and technology,2019-10-30T04:02:59Z,2019-07-11T05:26:24Z,public,SAMEA5768037,"dRNA-Seq\, RNA-Seq\, and Ribo-Seq data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3428535,OTHER,SAMEA5768037,KOREA ADVANCED INSTITUTE OF SCIENCE AND TECHNOLOGY,public,ERX3451972,Illumina HiSeq 2500,SINGLE,RACE,TRANSCRIPTOMIC,Acetobacterium woodii DSM 1030,ILLUMINA,2020-01-31T00:00:00Z,SAMEA5768037,"sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2020-01-31T12:25:00Z,1,101,918776093,539415304,PRJEB33460,ERP116251,,,,WO-A1-TAP,,,,,,,,,,,,,"dRNA-Seq\, RNA-Seq\, and Ribo-Seq data",,,2020-01-30,2019-07-11,2019-10-30,2019-07-11,,Korea Advanced Institute of Science and technology,Korea Advanced Institute of Science and technology,2019-10-30T04:02:59Z,2019-07-11T05:26:24Z,public,SAMEA5768037,"dRNA-Seq\, RNA-Seq\, and Ribo-Seq data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3428536,OTHER,SAMEA5768037,KOREA ADVANCED INSTITUTE OF SCIENCE AND TECHNOLOGY,public,ERX3451973,Illumina HiSeq 2500,SINGLE,RACE,TRANSCRIPTOMIC,Acetobacterium woodii DSM 1030,ILLUMINA,2020-01-31T00:00:00Z,SAMEA5768037,"sra,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2020-01-31T12:26:00Z,1,101,1106690936,663009171,PRJEB33460,ERP116251,,,,WO-A2-N,,,,,,,,,,,,,"dRNA-Seq\, RNA-Seq\, and Ribo-Seq data",,,2020-01-30,2019-07-11,2019-10-30,2019-07-11,,Korea Advanced Institute of Science and technology,Korea Advanced Institute of Science and technology,2019-10-30T04:02:59Z,2019-07-11T05:26:24Z,public,SAMEA5768037,"dRNA-Seq\, RNA-Seq\, and Ribo-Seq data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3428537,OTHER,SAMEA5768037,KOREA ADVANCED INSTITUTE OF SCIENCE AND TECHNOLOGY,public,ERX3451974,Illumina HiSeq 2500,SINGLE,RACE,TRANSCRIPTOMIC,Acetobacterium woodii DSM 1030,ILLUMINA,2020-01-31T00:00:00Z,SAMEA5768037,"sra,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",2020-01-31T12:28:00Z,1,101,1049112856,629516759,PRJEB33460,ERP116251,,,,WO-A2-TAP,,,,,,,,,,,,,"dRNA-Seq\, RNA-Seq\, and Ribo-Seq data",,,2020-01-30,2019-07-11,2019-10-30,2019-07-11,,Korea Advanced Institute of Science and technology,Korea Advanced Institute of Science and technology,2019-10-30T04:02:59Z,2019-07-11T05:26:24Z,public,SAMEA5768037,"dRNA-Seq\, RNA-Seq\, and Ribo-Seq data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3428538,OTHER,SAMEA5768037,KOREA ADVANCED INSTITUTE OF SCIENCE AND TECHNOLOGY,public,ERX3451975,Illumina HiSeq 2500,SINGLE,RACE,TRANSCRIPTOMIC,Acetobacterium woodii DSM 1030,ILLUMINA,2020-01-31T00:00:00Z,SAMEA5768037,"run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2020-01-31T12:28:00Z,1,101,1082626979,648189474,PRJEB33460,ERP116251,,,,WO-H1-N,,,,,,,,,,,,,"dRNA-Seq\, RNA-Seq\, and Ribo-Seq data",,,2020-01-30,2019-07-11,2019-10-30,2019-07-11,,Korea Advanced Institute of Science and technology,Korea Advanced Institute of Science and technology,2019-10-30T04:02:59Z,2019-07-11T05:26:24Z,public,SAMEA5768037,"dRNA-Seq\, RNA-Seq\, and Ribo-Seq data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3428539,OTHER,SAMEA5768037,KOREA ADVANCED INSTITUTE OF SCIENCE AND TECHNOLOGY,public,ERX3451976,Illumina HiSeq 2500,SINGLE,RACE,TRANSCRIPTOMIC,Acetobacterium woodii DSM 1030,ILLUMINA,2020-01-31T00:00:00Z,SAMEA5768037,"sra,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",2020-01-31T21:28:00Z,1,101,988890293,574848896,PRJEB33460,ERP116251,,,,WO-H1-TAP,,,,,,,,,,,,,"dRNA-Seq\, RNA-Seq\, and Ribo-Seq data",,,2020-01-30,2019-07-11,2019-10-30,2019-07-11,,Korea Advanced Institute of Science and technology,Korea Advanced Institute of Science and technology,2019-10-30T04:02:59Z,2019-07-11T05:26:24Z,public,SAMEA5768037,"dRNA-Seq\, RNA-Seq\, and Ribo-Seq data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3428540,OTHER,SAMEA5768037,KOREA ADVANCED INSTITUTE OF SCIENCE AND TECHNOLOGY,public,ERX3451977,Illumina HiSeq 2500,SINGLE,RACE,TRANSCRIPTOMIC,Acetobacterium woodii DSM 1030,ILLUMINA,2020-01-31T00:00:00Z,SAMEA5768037,"run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2020-01-31T21:28:00Z,1,101,1023141514,603621076,PRJEB33460,ERP116251,,,,WO-H2-N,,,,,,,,,,,,,"dRNA-Seq\, RNA-Seq\, and Ribo-Seq data",,,2020-01-30,2019-07-11,2019-10-30,2019-07-11,,Korea Advanced Institute of Science and technology,Korea Advanced Institute of Science and technology,2019-10-30T04:02:59Z,2019-07-11T05:26:24Z,public,SAMEA5768037,"dRNA-Seq\, RNA-Seq\, and Ribo-Seq data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3428541,OTHER,SAMEA5768037,KOREA ADVANCED INSTITUTE OF SCIENCE AND TECHNOLOGY,public,ERX3451978,Illumina HiSeq 2500,SINGLE,RACE,TRANSCRIPTOMIC,Acetobacterium woodii DSM 1030,ILLUMINA,2020-01-31T00:00:00Z,SAMEA5768037,"run.zq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2020-01-31T21:28:00Z,1,101,1032281913,608470545,PRJEB33460,ERP116251,,,,WO-H2-TAP,,,,,,,,,,,,,"dRNA-Seq\, RNA-Seq\, and Ribo-Seq data",,,2020-01-30,2019-07-11,2019-10-30,2019-07-11,,Korea Advanced Institute of Science and technology,Korea Advanced Institute of Science and technology,2019-10-30T04:02:59Z,2019-07-11T05:26:24Z,public,SAMEA5768037,"dRNA-Seq\, RNA-Seq\, and Ribo-Seq data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
